10.3,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.14552,0.089864,0.10558,1.499,1.0649,0.0039795,0.54455,4.2628,1.3954,0.037776,0.0057848,1.0972,0.10505,0.038185,1.0793
10.4,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.14541,0.089584,0.10433,1.5192,1.0817,0.0038138,0.54495,4.2678,1.406,0.037669,0.0057806,1.1002,0.10489,0.038107,1.0622
10.5,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.14532,0.089322,0.10311,1.5392,1.0984,0.0036596,0.54534,4.2728,1.4165,0.03757,0.0057768,1.103,0.10474,0.038034,1.0457
10.6,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.14522,0.089078,0.10194,1.5589,1.1149,0.0035161,0.54569,4.2777,1.427,0.037478,0.0057733,1.1058,0.1046,0.037967,1.0301
10.7,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.14514,0.088851,0.1008,1.5783,1.1313,0.0033821,0.54603,4.2826,1.4374,0.037391,0.0057702,1.1086,0.10448,0.037905,1.0152
10.8,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.14506,0.088639,0.09971,1.5974,1.1476,0.0032567,0.54635,4.2874,1.4476,0.037311,0.0057674,1.1113,0.10435,0.037846,1.001
10.9,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.14498,0.088442,0.098655,1.6161,1.1636,0.0031396,0.54665,4.2921,1.4578,0.037236,0.0057648,1.1139,0.10424,0.037792,0.98748
11,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.14491,0.088258,0.097637,1.6345,1.1795,0.0030306,0.54693,4.2968,1.4679,0.037166,0.0057625,1.1165,0.10414,0.037741,0.97453
11.1,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.14485,0.088086,0.096658,1.6526,1.1952,0.0029288,0.5472,4.3014,1.4778,0.037101,0.0057605,1.1191,0.10404,0.037693,0.96215
11.2,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.14479,0.087926,0.095715,1.6704,1.2107,0.0028336,0.54745,4.3059,1.4876,0.03704,0.0057586,1.1216,0.10395,0.037649,0.95045
11.3,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.14473,0.087778,0.094809,1.6878,1.226,0.0027445,0.54768,4.3103,1.4973,0.036983,0.0057569,1.124,0.10387,0.037608,0.9393
11.4,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.14468,0.087639,0.093939,1.7049,1.2411,0.0026612,0.5479,4.3145,1.5069,0.03693,0.0057554,1.1264,0.10379,0.037569,0.92866
11.5,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.14463,0.087509,0.093104,1.7216,1.2559,0.0025833,0.54811,4.3184,1.5163,0.036881,0.005754,1.1288,0.10372,0.037533,0.91851
11.6,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.14458,0.087388,0.092304,1.738,1.2705,0.0025103,0.5483,4.322,1.5256,0.036834,0.0057527,1.1311,0.10365,0.037498,0.90882
11.7,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.14454,0.087276,0.091538,1.7541,1.2849,0.002442,0.54848,4.3252,1.5348,0.036791,0.0057516,1.1333,0.10359,0.037465,0.89955
11.8,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.1445,0.087171,0.090806,1.7698,1.299,0.0023781,0.54866,4.3243,1.5438,0.036751,0.0057506,1.1355,0.10354,0.037433,0.89067
